name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago,2021-03-15,40.2,29.7,34.4,32.4,17.7,24.3,22.3,63.2,0.09,100,16.67,"rain,snow",1.1,0.3,35.4,22.7,100.2,1022.7,91.4,6.8,18.3,1.6,1,,2021-03-15T07:01:47,2021-03-15T18:57:32,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-16,37.9,33.2,35.4,33.6,27.3,30.4,30.1,81.2,0,0,0,,0.6,1.1,,10.6,50,1016.6,100,6.7,31.1,2.7,1,,2021-03-16T07:00:05,2021-03-16T18:58:40,0.04,Overcast,Cloudy skies throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-03-17,40,33.8,36.6,34.9,25.5,29.4,31.3,80.9,0.37,100,29.17,rain,0,0.1,30.6,20.2,47.3,1016,99.9,6,27.8,2.5,1,,2021-03-17T06:58:22,2021-03-17T18:59:48,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-03-18,42.2,37.8,39,31.7,26.8,28.4,31.7,75.2,0.14,100,37.5,rain,0,0,45.6,30.6,29.6,1016.6,90.3,8.5,74.7,6.4,4,,2021-03-18T06:56:40,2021-03-18T19:00:56,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-19,45.4,34.4,38.9,41.4,24.6,31.8,19.4,45.9,0,0,0,,0,0,35.1,21,58,1032.8,14.2,9.9,169.7,14.7,8,,2021-03-19T06:54:57,2021-03-19T19:02:03,0.15,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-20,57.8,30.9,43.6,57.8,28.2,42,23.4,49.7,0,0,0,,0,0,20.8,10,158.4,1033,0,9.9,168.9,14.7,8,,2021-03-20T06:53:14,2021-03-20T19:03:10,0.2,Clear,Clear conditions throughout the day.,clear-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-21,64.9,37.9,52.3,64.9,34.1,50.9,24.9,37.7,0,0,0,,0,0,29.4,17.8,179.9,1025.5,36.2,9.9,163.7,14.2,8,,2021-03-21T06:51:32,2021-03-21T19:04:18,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-22,67.9,47.2,56.8,67.9,43.3,55.7,30.5,37.3,0,0,0,,0,0,32.2,17.7,187.8,1018.2,70.2,9.9,108.3,9.5,5,,2021-03-22T06:49:49,2021-03-22T19:05:25,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-23,65.1,50.9,56.9,65.1,50.9,56.9,42.4,60,0.15,100,20.83,rain,0,0,32.8,16.1,134.1,1011.1,94.7,9.6,36,3.2,2,,2021-03-23T06:48:06,2021-03-23T19:06:32,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-24,58.5,49.3,55.3,58.5,44.4,55.1,46,71.4,0.01,100,4.17,rain,0,0,38.2,22.6,211.4,1005.2,93.9,9.7,120.5,10.4,6,,2021-03-24T06:46:23,2021-03-24T19:07:39,0.39,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-25,49.4,38.7,45.5,47.6,28.6,40.4,37.4,73.5,0.06,100,12.5,rain,0,0,34.6,21.3,17.2,1010.9,98.7,9.5,41,3.6,2,,2021-03-25T06:44:40,2021-03-25T19:08:45,0.43,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-26,41.7,35.8,39.1,38.9,27,34.2,33.1,79.1,0.09,100,16.67,rain,0,0,34.1,23,21.5,1015.8,93.1,9.7,37.9,3.3,1,,2021-03-26T06:42:57,2021-03-26T19:09:52,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-27,63.9,37.3,51,63.9,37.3,50.2,42.6,74.3,0,0,0,,0,0,29.8,14.6,184.8,1013.7,89.6,8.8,98.2,8.6,6,,2021-03-27T06:41:15,2021-03-27T19:10:59,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-28,53.6,37.7,44.5,53.6,30.1,38.1,26.9,52,0,0,0,,0,0,38,25.6,297.5,1012.9,69.3,9.9,101.4,8.7,9,,2021-03-28T06:39:32,2021-03-28T19:12:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-29,62.2,31.6,47,62.2,26.3,44.7,27.2,47.8,0,0,0,,0,0,42.2,24.2,187.5,1017.7,25.7,9.9,162,14.1,7,,2021-03-29T06:37:50,2021-03-29T19:13:12,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-30,67.7,49.4,56.7,67.7,44.2,56.3,32.2,39.8,0,0,0,,0,0,37.4,22.7,224.8,1009.3,61.5,9.9,132.3,11.3,6,,2021-03-30T06:36:07,2021-03-30T19:14:18,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-03-31,47.6,34.8,39.6,41.6,25.9,31.5,15.6,37.5,0,0,0,,0,0,31.1,18.6,294.9,1021.6,52.9,9.9,136.6,11.9,8,,2021-03-31T06:34:25,2021-03-31T19:15:24,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-01,38.1,25.4,32.8,31.3,13,23.9,12.6,43.5,0,0,0,,0,0,27.9,18,9.4,1032.6,32.7,9.9,183.7,16,8,,2021-04-01T06:32:44,2021-04-01T19:16:31,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-04-02,50,26.6,39.2,50,21.4,35.7,13.1,40.3,0,0,0,,0,0,25.3,14.5,188.9,1032.1,13.4,9.9,178.1,15.3,8,,2021-04-02T06:31:02,2021-04-02T19:17:37,0.65,Clear,Clear conditions throughout the day.,clear-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-03,70.8,40.7,54.6,70.8,32.8,51.7,27.2,35.2,0,0,0,,0,0,31.8,21.4,230.1,1021.2,21.1,9.9,162.2,13.9,7,,2021-04-03T06:29:21,2021-04-03T19:18:43,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-04,75.2,45.3,61.5,75.2,45.1,61.4,36.6,42.8,0,0,0,,0,0,22.5,11.9,174.4,1019.2,30.1,9.8,157.4,13.5,7,,2021-04-04T06:27:40,2021-04-04T19:19:50,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-05,76.5,60.1,67.5,76.5,60.1,67.5,46.5,47.3,0,0,0,,0,0,32.2,14.6,212.3,1012.8,72.9,9.9,58.2,5.1,2,,2021-04-05T06:26:00,2021-04-05T19:20:56,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-04-06,81.3,58.5,70.6,80.2,58.5,70.6,48,45.7,0,0,0,,0,0,28.8,18.1,211.1,1010.5,67.9,9.9,146,12.7,6,,2021-04-06T06:24:20,2021-04-06T19:22:02,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-07,81.1,60.8,70.4,80.7,60.8,70.4,51.3,50.8,0,0,0,,0,0,36.7,21.7,183.3,1007.9,59.1,9.9,90.4,7.9,4,,2021-04-07T06:22:40,2021-04-07T19:23:08,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-08,69.3,51.6,60.3,69.3,51.6,60.3,51.9,74.5,0.33,100,50,rain,0,0,29.8,17.2,183.3,1001.5,94.2,8.9,29.2,2.3,2,,2021-04-08T06:21:01,2021-04-08T19:24:14,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-09,62.4,50.5,55.9,62.4,50.5,55.9,46.6,71.6,0.01,100,4.17,rain,0,0,34.9,18.2,213.4,1003.6,87.1,9.4,60.7,5.2,3,,2021-04-09T06:19:22,2021-04-09T19:25:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-10,55.1,48.1,52.3,55.1,45.9,52.2,47.4,83.5,0.22,100,33.33,rain,0,0,25.6,13.8,38.6,1000.6,88,8.3,26,2.3,2,,2021-04-10T06:17:44,2021-04-10T19:26:27,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-04-11,54.4,45.7,50,54.4,42.1,49.1,42.3,75.3,0.01,100,4.17,rain,0,0,,8.6,113.6,995.2,86.2,9.4,60.4,5.2,2,,2021-04-11T06:16:07,2021-04-11T19:27:33,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-12,62.7,50.3,55.4,62.7,50.3,55.4,41.3,61.9,0.01,100,4.17,rain,0,0,31.8,21.1,271.2,1007.6,58.8,9.9,121.4,10.5,9,,2021-04-12T06:14:30,2021-04-12T19:28:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-13,53.6,43.2,49.3,53.6,38.4,47,30.8,49.5,0,0,0,,0,0,30.4,20.2,255.3,1018.2,30.6,9.9,144,12.5,9,,2021-04-13T06:12:53,2021-04-13T19:29:45,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-14,49.6,36.9,43.7,45.1,32.1,38.3,24.8,47.5,0,0,0,,0,0,24.5,16.7,291.6,1019.5,60,9.9,141,12.1,6,,2021-04-14T06:11:18,2021-04-14T19:30:52,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-04-15,53.6,39,45.2,53.6,32.4,41.3,30.5,56.6,0,0,0,,0,0,31.1,13.4,339.9,1017.1,84.8,9.9,70.3,6.2,3,,2021-04-15T06:09:42,2021-04-15T19:31:58,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-16,52.1,40.4,45.5,52.1,35.4,42.7,34.4,65.4,0,0,0,,0,0,18.2,11.1,48.2,1015.9,56.9,9.9,127.5,10.8,8,,2021-04-16T06:08:08,2021-04-16T19:33:04,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-17,54,37.1,45.4,54,32.4,43.3,30.9,58.9,0,0,0,,0,0,17.2,10.5,33.2,1014.7,60.3,9.9,111.3,9.7,7,,2021-04-17T06:06:35,2021-04-17T19:34:10,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-18,62.2,38.8,51.7,62.2,37.4,51.3,27.4,41.3,0,0,0,,0,0,20.8,12.3,236.8,1012.8,73.5,9.9,95.5,8.1,6,,2021-04-18T06:05:02,2021-04-18T19:35:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-19,52.6,42.8,48,52.6,36.6,44,31.9,54,0.06,100,16.67,rain,0,0,25.3,16.1,269.1,1011.2,80.8,9.8,50.8,4.3,1,,2021-04-19T06:03:30,2021-04-19T19:36:23,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-20,41.9,34.9,38.8,38.4,29.4,33.9,22.7,52.7,0.01,100,4.17,"rain,snow",0,0,,11.6,25.2,1018.5,96.8,9.1,74.3,6.3,3,,2021-04-20T06:01:59,2021-04-20T19:37:29,0.26,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-04-21,48.3,34.2,39.1,41.8,27.3,34.1,25,60.5,0,0,0,,0,0,32.7,22.2,300.2,1019.6,82.4,9.2,83,7.3,4,,2021-04-21T06:00:28,2021-04-21T19:38:35,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-22,59.7,31.9,45.8,59.7,26.8,43.9,23.8,46.6,0,0,0,,0,0,25.1,14.6,267.9,1018.9,30.3,9.8,172.1,14.9,8,,2021-04-22T05:58:59,2021-04-22T19:39:41,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-23,60.6,44.3,53.2,60.6,40.4,51.8,29.5,40.9,0,0,0,,0,0,27.2,14.8,220.3,1016.6,70,9.9,135.3,11.6,8,,2021-04-23T05:57:30,2021-04-23T19:40:47,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-24,61.7,51.2,55.2,61.7,51.2,55.2,42.2,61.7,0.01,100,4.17,rain,0,0,29.8,14.3,189.5,1011.5,90.8,9.9,49.2,4.2,2,,2021-04-24T05:56:03,2021-04-24T19:41:54,0.45,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-04-25,50.9,40.6,43.2,50.9,33.5,37.3,28.8,57.5,0,0,0,,0,0,28.4,15.1,42.4,1018.8,82.1,9.9,149.6,12.9,8,,2021-04-25T05:54:36,2021-04-25T19:43:00,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2021-04-26,78.9,40,59.9,78.9,34.4,57.8,34.4,40.7,0,0,0,,0,0,45.5,29.4,163.1,1012.7,67.1,9.9,150,12.9,7,,2021-04-26T05:53:11,2021-04-26T19:44:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-27,86.8,58.5,72.5,85.1,58.5,72.2,50.2,46.3,0,0,0,,0,0,36,20.9,216.7,1006.2,83.6,9.9,165.3,14.4,7,,2021-04-27T05:51:46,2021-04-27T19:45:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-28,57.6,46.9,49.2,57.6,41.8,46.3,42.5,77.7,0.44,100,33.33,rain,0,0,,12.6,50.1,1011.6,93.9,8.4,37.3,3.5,1,,2021-04-28T05:50:23,2021-04-28T19:46:17,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-29,63.4,47.4,54.2,63.4,42.8,52.8,45.5,73.8,0.06,100,20.83,rain,0,0,34.9,13.7,13.4,1010.8,81.4,9.3,70.5,6.1,5,,2021-04-29T05:49:01,2021-04-29T19:47:23,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-04-30,55.8,43.6,50.1,55.8,39.5,48.6,34.1,55,0,0,0,,0,0,34.6,25.4,32.4,1019.9,28.5,9.9,183.7,15.8,9,,2021-04-30T05:47:40,2021-04-30T19:48:28,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-01,83.9,42.5,62.7,81.6,38.7,61,36.8,40.7,0,0,0,,0,0,46.4,30.5,209.4,1012.1,45.3,9.9,163,14,7,,2021-05-01T05:46:20,2021-05-01T19:49:34,0.63,Partially cloudy,Clearing in the afternoon.,wind,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-02,84,63.1,72.6,82.6,63.1,72.4,51.2,47.9,0,0,0,,0,0,38,23.2,219.4,1003.1,71.7,9.9,157.4,13.7,8,,2021-05-02T05:45:01,2021-05-02T19:50:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-03,70.7,58.6,63.8,70.7,58.6,63.8,57.6,80.9,0.13,100,29.17,rain,0,0,31.1,16.9,204,1001.6,96.4,9.4,57.8,5,3,,2021-05-03T05:43:44,2021-05-03T19:51:44,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-04,60.8,50.2,53.9,60.8,50.2,53.9,47,77.8,0.02,100,8.33,rain,0,0,,13.1,9.6,1009.6,90.7,8.9,17.5,1.3,1,,2021-05-04T05:42:28,2021-05-04T19:52:49,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-05,58.6,42,50.5,58.6,39.8,48.9,34.5,56.2,0,0,0,,0,0,24.8,14.2,36.4,1019.1,44.1,9.9,186.2,16.1,8,,2021-05-05T05:41:13,2021-05-05T19:53:53,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-06,55.4,47,50,55.4,41.4,47.9,33.5,54.3,0.06,100,16.67,rain,0,0,23,14,50,1019.1,81.1,9.8,48.7,4.1,2,,2021-05-06T05:40:00,2021-05-06T19:54:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-07,58.9,42.8,49.1,58.9,38.5,46.8,33.2,55.4,0,0,0,,0,0,27.7,16.7,358.5,1016.7,62,9.8,133,11.3,6,,2021-05-07T05:38:48,2021-05-07T19:56:02,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-08,51.7,37.1,45.4,51.7,34.5,43.2,31.1,59.1,0.17,100,12.5,rain,0,0,18.3,12.6,71.6,1020.1,66.6,9.6,132.8,11.6,6,,2021-05-08T05:37:38,2021-05-08T19:57:05,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-09,55.8,40.5,46.3,55.8,34,41.9,34.3,65.9,0.54,100,50,rain,0,0,34.1,18.2,59.7,1014.9,76.1,9.1,74,6.5,4,,2021-05-09T05:36:28,2021-05-09T19:58:09,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-10,51,40.7,46.2,51,38.3,43.4,32.2,59.2,0,0,0,,0,0,21.9,14.3,47.1,1021.2,70.4,9.9,79.8,6.9,5,,2021-05-10T05:35:21,2021-05-10T19:59:12,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-11,53.5,38.5,47.1,53.5,38.4,46,29.3,50.8,0,0,0,,0,0,26.8,16.5,46.9,1027.6,45.1,9.9,181.9,15.8,9,,2021-05-11T05:34:15,2021-05-11T20:00:14,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-12,59.7,39,50.7,59.7,37.5,50.6,25.6,40.8,0,0,0,,0,0,20.8,13.9,71.9,1031.1,11.1,9.9,195.5,16.6,9,,2021-05-12T05:33:10,2021-05-12T20:01:17,0,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-13,68.7,41.7,56.7,68.7,41.4,56.7,25.3,33.4,0,0,0,,0,0,18.3,10.2,85.6,1028.7,12.4,9.9,189.9,16.4,9,,2021-05-13T05:32:07,2021-05-13T20:02:18,0.01,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-14,70.4,47.1,60.7,70.4,44.6,60.5,28.8,31.5,0,0,0,,0,0,23,12.9,125.6,1025.4,48.2,9.9,129,11.3,6,,2021-05-14T05:31:06,2021-05-14T20:03:19,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-15,61.4,55.2,58.2,61.4,55.2,58.2,40.5,52.7,0.09,100,16.67,rain,0,0,26.9,11.9,189.4,1022.6,93.6,9.8,37.3,3,1,,2021-05-15T05:30:06,2021-05-15T20:04:20,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-16,71.3,55.6,63,71.3,55.6,63,45.3,53.4,0,0,0,,0,0,,8,142.1,1021.2,89,9.9,118.3,9.9,5,,2021-05-16T05:29:08,2021-05-16T20:05:20,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-17,69.6,57.9,63.6,69.6,57.9,63.6,49.4,60.3,0,0,0,,0,0,19.7,11.4,120,1021.3,81.3,9.9,85.1,7.4,3,,2021-05-17T05:28:12,2021-05-17T20:06:20,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-18,74.7,58.7,66.3,74.7,58.7,66.3,56.2,71.5,0.07,100,16.67,rain,0,0,28.1,16.8,132.5,1021.9,91.7,9.7,97.2,8.4,4,,2021-05-18T05:27:17,2021-05-18T20:07:19,0.18,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-19,74.3,65.2,69.6,74.3,65.2,69.6,60.1,72.1,0.06,100,12.5,rain,0,0,31.3,17.7,171,1021.4,93.2,9.8,61.7,5.4,2,,2021-05-19T05:26:24,2021-05-19T20:08:17,0.23,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-20,85.2,66.7,76.2,84.3,66.7,76.1,58.8,56.8,0,0,0,,0,0,30,18.6,179.8,1022.7,84.3,9.9,120.7,10.3,6,,2021-05-20T05:25:33,2021-05-20T20:09:14,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-21,85.5,67.1,76.5,84,67.1,76.3,57.7,53.6,0,0,0,,0,0,28.6,16.8,209,1025.3,81.3,9.9,146.3,12.6,6,,2021-05-21T05:24:44,2021-05-21T20:10:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-22,87.4,70.3,78.5,86.4,70.3,78.2,58.7,52.1,0,0,0,,0,0,20.8,12.8,238.3,1025.1,73.7,9.9,135.1,11.5,7,,2021-05-22T05:23:57,2021-05-22T20:11:07,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-23,81.7,58.8,72,82.8,58.8,72.1,61.7,70.7,0.06,100,12.5,rain,0,0,19.7,11.1,282.6,1021.6,81.9,9.7,66.9,5.8,3,,2021-05-23T05:23:11,2021-05-23T20:12:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-24,89.2,57.1,74.3,87.6,57.1,73.7,56,58.4,0,0,0,,0,0,23,14.1,211.8,1018.6,81.1,8.6,132.1,11.3,8,,2021-05-24T05:22:27,2021-05-24T20:12:56,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,C8740,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2021-05-25,85.7,72.9,77.8,85,72.9,77.7,58.4,52.1,0,0,0,,0,0,33.6,20.8,231,1014.4,85.5,9.9,89.5,7.7,4,,2021-05-25T05:21:46,2021-05-25T20:13:49,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
